Date,Currency,Exchange,Sql Date Format
10-01-2019,EUR,0.9176,10-01-2019
10-01-2019,GBP,0.8163,10-01-2019
10-02-2019,USD,1,10-02-2019
10-02-2019,CAD,1.3242,10-02-2019
10-02-2019,AUD,1.4967,10-02-2019
10-02-2019,EUR,0.9153,10-02-2019
10-02-2019,GBP,0.8144,10-02-2019
10-03-2019,USD,1,10-03-2019
10-03-2019,CAD,1.3338,10-03-2019
10-03-2019,AUD,1.4879,10-03-2019
10-03-2019,EUR,0.9132,10-03-2019
10-03-2019,GBP,0.8108,10-03-2019
10-04-2019,USD,1,10-04-2019
10-04-2019,CAD,1.3309,10-04-2019
10-04-2019,AUD,1.4798,10-04-2019
10-04-2019,EUR,0.9108,10-04-2019
10-04-2019,GBP,0.811,10-04-2019
10-05-2019,USD,1,10-05-2019
10-05-2019,CAD,1.3309,10-05-2019
10-05-2019,AUD,1.4798,10-05-2019
10-05-2019,EUR,0.9108,10-05-2019
10-05-2019,GBP,0.811,10-05-2019
10-06-2019,USD,1,10-06-2019
10-06-2019,CAD,1.3309,10-06-2019
10-06-2019,AUD,1.4798,10-06-2019
10-06-2019,EUR,0.9108,10-06-2019
10-06-2019,GBP,0.811,10-06-2019
10-07-2019,USD,1,10-07-2019
10-07-2019,CAD,1.3311,10-07-2019
10-07-2019,AUD,1.4842,10-07-2019
10-07-2019,EUR,0.9097,10-07-2019
10-07-2019,GBP,0.811,10-07-2019
10-08-2019,USD,1,10-08-2019
10-08-2019,CAD,1.3311,10-08-2019
10-08-2019,AUD,1.4824,10-08-2019
10-08-2019,EUR,0.9102,10-08-2019
10-08-2019,GBP,0.8174,10-08-2019
10-09-2019,USD,1,10-09-2019
10-09-2019,CAD,1.3302,10-09-2019
10-09-2019,AUD,1.4827,10-09-2019
10-09-2019,EUR,0.9107,10-09-2019
10-09-2019,GBP,0.8182,10-09-2019
10-10-2019,USD,1,10-10-2019
10-10-2019,CAD,1.3307,10-10-2019
10-10-2019,AUD,1.4784,10-10-2019
10-10-2019,EUR,0.9066,10-10-2019
10-10-2019,GBP,0.8174,10-10-2019
10-11-2019,USD,1,10-11-2019
10-11-2019,CAD,1.3293,10-11-2019
10-11-2019,AUD,1.4712,10-11-2019
10-11-2019,EUR,0.9056,10-11-2019
10-11-2019,GBP,0.7925,10-11-2019
10-12-2019,USD,1,10-12-2019
10-12-2019,CAD,1.3293,10-12-2019
10-12-2019,AUD,1.4712,10-12-2019
10-12-2019,EUR,0.9056,10-12-2019
10-12-2019,GBP,0.7925,10-12-2019
13-10-2019,USD,1,13-10-2019
13-10-2019,CAD,1.3293,13-10-2019
13-10-2019,AUD,1.4712,13-10-2019
13-10-2019,EUR,0.9056,13-10-2019
13-10-2019,GBP,0.7925,13-10-2019
14-10-2019,USD,1,14-10-2019
14-10-2019,CAD,1.3214,14-10-2019
14-10-2019,AUD,1.4799,14-10-2019
14-10-2019,EUR,0.9065,14-10-2019
14-10-2019,GBP,0.7976,14-10-2019
15-10-2019,USD,1,15-10-2019
15-10-2019,CAD,1.323,15-10-2019
15-10-2019,AUD,1.4802,15-10-2019
15-10-2019,EUR,0.9085,15-10-2019
15-10-2019,GBP,0.7909,15-10-2019
16-10-2019,USD,1,16-10-2019
16-10-2019,CAD,1.3209,16-10-2019
16-10-2019,AUD,1.487,16-10-2019
16-10-2019,EUR,0.907,16-10-2019
16-10-2019,GBP,0.7851,16-10-2019
17-10-2019,USD,1,17-10-2019
17-10-2019,CAD,1.3177,17-10-2019
17-10-2019,AUD,1.4662,17-10-2019
17-10-2019,EUR,0.8998,17-10-2019
17-10-2019,GBP,0.7814,17-10-2019
18-10-2019,USD,1,18-10-2019
18-10-2019,CAD,1.3136,18-10-2019
18-10-2019,AUD,1.4607,18-10-2019
18-10-2019,EUR,0.8973,18-10-2019
18-10-2019,GBP,0.7756,18-10-2019
19-10-2019,USD,1,19-10-2019
19-10-2019,CAD,1.3136,19-10-2019
19-10-2019,AUD,1.4607,19-10-2019
19-10-2019,EUR,0.8973,19-10-2019
19-10-2019,GBP,0.7756,19-10-2019
20-10-2019,USD,1,20-10-2019
20-10-2019,CAD,1.3136,20-10-2019
20-10-2019,AUD,1.4607,20-10-2019
20-10-2019,EUR,0.8973,20-10-2019
20-10-2019,GBP,0.7756,20-10-2019
21-10-2019,USD,1,21-10-2019
21-10-2019,CAD,1.3106,21-10-2019
21-10-2019,AUD,1.4535,21-10-2019
21-10-2019,EUR,0.895,21-10-2019
21-10-2019,GBP,0.7691,21-10-2019
22-10-2019,USD,1,22-10-2019
22-10-2019,CAD,1.3101,22-10-2019
22-10-2019,AUD,1.4588,22-10-2019
22-10-2019,EUR,0.8985,22-10-2019
22-10-2019,GBP,0.7733,22-10-2019
23-10-2019,USD,1,23-10-2019
23-10-2019,CAD,1.3088,23-10-2019
23-10-2019,AUD,1.4611,23-10-2019
23-10-2019,EUR,0.899,23-10-2019
23-10-2019,GBP,0.7768,23-10-2019
24-10-2019,USD,1,24-10-2019
24-10-2019,CAD,1.3071,24-10-2019
24-10-2019,AUD,1.4623,24-10-2019
24-10-2019,EUR,0.8986,24-10-2019
24-10-2019,GBP,0.7754,24-10-2019
25-10-2019,USD,1,25-10-2019
25-10-2019,CAD,1.3065,25-10-2019
25-10-2019,AUD,1.4648,25-10-2019
25-10-2019,EUR,0.9003,25-10-2019
25-10-2019,GBP,0.7797,25-10-2019
26-10-2019,USD,1,26-10-2019
26-10-2019,CAD,1.3065,26-10-2019
26-10-2019,AUD,1.4648,26-10-2019
26-10-2019,EUR,0.9003,26-10-2019
26-10-2019,GBP,0.7797,26-10-2019
27-10-2019,USD,1,27-10-2019
27-10-2019,CAD,1.3065,27-10-2019
27-10-2019,AUD,1.4648,27-10-2019
27-10-2019,EUR,0.9003,27-10-2019
27-10-2019,GBP,0.7797,27-10-2019
28-10-2019,USD,1,28-10-2019
28-10-2019,CAD,1.3067,28-10-2019
28-10-2019,AUD,1.4652,28-10-2019
28-10-2019,EUR,0.902,28-10-2019
28-10-2019,GBP,0.7786,28-10-2019
29-10-2019,USD,1,29-10-2019
29-10-2019,CAD,1.3056,29-10-2019
29-10-2019,AUD,1.4589,29-10-2019
29-10-2019,EUR,0.9013,29-10-2019
29-10-2019,GBP,0.7781,29-10-2019
30-10-2019,USD,1,30-10-2019
30-10-2019,CAD,1.3087,30-10-2019
30-10-2019,AUD,1.4586,30-10-2019
30-10-2019,EUR,0.9004,30-10-2019
30-10-2019,GBP,0.7762,30-10-2019
31-10-2019,USD,1,31-10-2019
31-10-2019,CAD,1.3155,31-10-2019
31-10-2019,AUD,1.4467,31-10-2019
31-10-2019,EUR,0.8965,31-10-2019
31-10-2019,GBP,0.7722,31-10-2019
11-01-2019,USD,1,11-01-2019
11-01-2019,CAD,1.3181,11-01-2019
11-01-2019,AUD,1.45,11-01-2019
11-01-2019,EUR,0.8977,11-01-2019
11-01-2019,GBP,0.7721,11-01-2019
11-02-2019,USD,1,11-02-2019
11-02-2019,CAD,1.3181,11-02-2019
11-02-2019,AUD,1.45,11-02-2019
11-02-2019,EUR,0.8977,11-02-2019
11-02-2019,GBP,0.7721,11-02-2019
11-03-2019,USD,1,11-03-2019
11-03-2019,CAD,1.3181,11-03-2019
11-03-2019,AUD,1.45,11-03-2019
11-03-2019,EUR,0.8977,11-03-2019
11-03-2019,GBP,0.7721,11-03-2019
11-04-2019,USD,1,11-04-2019
11-04-2019,CAD,1.3156,11-04-2019
11-04-2019,AUD,1.4481,11-04-2019
11-04-2019,EUR,0.8962,11-04-2019
11-04-2019,GBP,0.774,11-04-2019
11-05-2019,USD,1,11-05-2019
11-05-2019,CAD,1.3128,11-05-2019
11-05-2019,AUD,1.4474,11-05-2019
11-05-2019,EUR,0.9002,11-05-2019
11-05-2019,GBP,0.7752,11-05-2019
11-06-2019,USD,1,11-06-2019
11-06-2019,CAD,1.3164,11-06-2019
11-06-2019,AUD,1.4491,11-06-2019
11-06-2019,EUR,0.9017,11-06-2019
11-06-2019,GBP,0.7758,11-06-2019
11-07-2019,USD,1,11-07-2019
11-07-2019,CAD,1.3167,11-07-2019
11-07-2019,AUD,1.4498,11-07-2019
11-07-2019,EUR,0.9028,11-07-2019
11-07-2019,GBP,0.7804,11-07-2019
11-08-2019,USD,1,11-08-2019
11-08-2019,CAD,1.3196,11-08-2019
11-08-2019,AUD,1.456,11-08-2019
11-08-2019,EUR,0.9063,11-08-2019
11-08-2019,GBP,0.7808,11-08-2019
11-09-2019,USD,1,11-09-2019
11-09-2019,CAD,1.3196,11-09-2019
11-09-2019,AUD,1.456,11-09-2019
11-09-2019,EUR,0.9063,11-09-2019
11-09-2019,GBP,0.7808,11-09-2019
11-10-2019,USD,1,11-10-2019
11-10-2019,CAD,1.3196,11-10-2019
11-10-2019,AUD,1.456,11-10-2019
11-10-2019,EUR,0.9063,11-10-2019
11-10-2019,GBP,0.7808,11-10-2019
11-11-2019,USD,1,11-11-2019
11-11-2019,CAD,1.323,11-11-2019
11-11-2019,AUD,1.4587,11-11-2019
11-11-2019,EUR,0.9057,11-11-2019
11-11-2019,GBP,0.7766,11-11-2019
11-12-2019,USD,1,11-12-2019
11-12-2019,CAD,1.3244,11-12-2019
11-12-2019,AUD,1.4605,11-12-2019
11-12-2019,EUR,0.9079,11-12-2019
11-12-2019,GBP,0.7791,11-12-2019
13-11-2019,USD,1,13-11-2019
13-11-2019,CAD,1.3258,13-11-2019
13-11-2019,AUD,1.4653,13-11-2019
13-11-2019,EUR,0.9086,13-11-2019
13-11-2019,GBP,0.7792,13-11-2019
14-11-2019,USD,1,14-11-2019
14-11-2019,CAD,1.3265,14-11-2019
14-11-2019,AUD,1.4743,14-11-2019
14-11-2019,EUR,0.9093,14-11-2019
14-11-2019,GBP,0.7788,14-11-2019
15-11-2019,USD,1,15-11-2019
15-11-2019,CAD,1.3239,15-11-2019
15-11-2019,AUD,1.4701,15-11-2019
15-11-2019,EUR,0.9063,15-11-2019
15-11-2019,GBP,0.7763,15-11-2019
16-11-2019,USD,1,16-11-2019
16-11-2019,CAD,1.3239,16-11-2019
16-11-2019,AUD,1.4701,16-11-2019
16-11-2019,EUR,0.9063,16-11-2019
16-11-2019,GBP,0.7763,16-11-2019
17-11-2019,USD,1,17-11-2019
17-11-2019,CAD,1.3239,17-11-2019
17-11-2019,AUD,1.4701,17-11-2019
17-11-2019,EUR,0.9063,17-11-2019
17-11-2019,GBP,0.7763,17-11-2019
18-11-2019,USD,1,18-11-2019
18-11-2019,CAD,1.3219,18-11-2019
18-11-2019,AUD,1.4684,18-11-2019
18-11-2019,EUR,0.9041,18-11-2019
18-11-2019,GBP,0.7714,18-11-2019
19-11-2019,USD,1,19-11-2019
19-11-2019,CAD,1.321,19-11-2019
19-11-2019,AUD,1.4656,19-11-2019
19-11-2019,EUR,0.9028,19-11-2019
19-11-2019,GBP,0.7725,19-11-2019
20-11-2019,USD,1,20-11-2019
20-11-2019,CAD,1.3302,20-11-2019
20-11-2019,AUD,1.4673,20-11-2019
20-11-2019,EUR,0.9042,20-11-2019
20-11-2019,GBP,0.7751,20-11-2019
21-11-2019,USD,1,21-11-2019
21-11-2019,CAD,1.3307,21-11-2019
21-11-2019,AUD,1.468,21-11-2019
21-11-2019,EUR,0.9016,21-11-2019
21-11-2019,GBP,0.7713,21-11-2019
22-11-2019,USD,1,22-11-2019
22-11-2019,CAD,1.3275,22-11-2019
22-11-2019,AUD,1.4729,22-11-2019
22-11-2019,EUR,0.9043,22-11-2019
22-11-2019,GBP,0.7775,22-11-2019
23-11-2019,USD,1,23-11-2019
23-11-2019,CAD,1.3275,23-11-2019
23-11-2019,AUD,1.4729,23-11-2019
23-11-2019,EUR,0.9043,23-11-2019
23-11-2019,GBP,0.7775,23-11-2019
24-11-2019,USD,1,24-11-2019
24-11-2019,CAD,1.3275,24-11-2019
24-11-2019,AUD,1.4729,24-11-2019
24-11-2019,EUR,0.9043,24-11-2019
24-11-2019,GBP,0.7775,24-11-2019
25-11-2019,USD,1,25-11-2019
25-11-2019,CAD,1.3307,25-11-2019
25-11-2019,AUD,1.4746,25-11-2019
25-11-2019,EUR,0.9084,25-11-2019
25-11-2019,GBP,0.7768,25-11-2019
26-11-2019,USD,1,26-11-2019
26-11-2019,CAD,1.3306,26-11-2019
26-11-2019,AUD,1.4747,26-11-2019
26-11-2019,EUR,0.9074,26-11-2019
26-11-2019,GBP,0.7778,26-11-2019
27-11-2019,USD,1,27-11-2019
27-11-2019,CAD,1.3266,27-11-2019
27-11-2019,AUD,1.4733,27-11-2019
27-11-2019,EUR,0.9083,27-11-2019
27-11-2019,GBP,0.7762,27-11-2019
28-11-2019,USD,1,28-11-2019
28-11-2019,CAD,1.3289,28-11-2019
28-11-2019,AUD,1.4769,28-11-2019
28-11-2019,EUR,0.9087,28-11-2019
28-11-2019,GBP,0.774,28-11-2019
29-11-2019,USD,1,29-11-2019
29-11-2019,CAD,1.3307,29-11-2019
29-11-2019,AUD,1.4777,29-11-2019
29-11-2019,EUR,0.9106,29-11-2019
29-11-2019,GBP,0.776,29-11-2019
30-11-2019,USD,1,30-11-2019
30-11-2019,CAD,1.3307,30-11-2019
30-11-2019,AUD,1.4777,30-11-2019
30-11-2019,EUR,0.9106,30-11-2019
30-11-2019,GBP,0.776,30-11-2019
12-01-2019,USD,1,12-01-2019
12-01-2019,CAD,1.3307,12-01-2019
12-01-2019,AUD,1.4777,12-01-2019
12-01-2019,EUR,0.9106,12-01-2019
12-01-2019,GBP,0.776,12-01-2019
12-02-2019,USD,1,12-02-2019
12-02-2019,CAD,1.3296,12-02-2019
12-02-2019,AUD,1.4733,12-02-2019
12-02-2019,EUR,0.9072,12-02-2019
12-02-2019,GBP,0.7731,12-02-2019
12-03-2019,USD,1,12-03-2019
12-03-2019,CAD,1.332,12-03-2019
12-03-2019,AUD,1.462,12-03-2019
12-03-2019,EUR,0.9033,12-03-2019
12-03-2019,GBP,0.7696,12-03-2019
12-04-2019,USD,1,12-04-2019
12-04-2019,CAD,1.3272,12-04-2019
12-04-2019,AUD,1.4622,12-04-2019
12-04-2019,EUR,0.9024,12-04-2019
12-04-2019,GBP,0.7636,12-04-2019
12-05-2019,USD,1,12-05-2019
12-05-2019,CAD,1.3169,12-05-2019
12-05-2019,AUD,1.4648,12-05-2019
12-05-2019,EUR,0.9014,12-05-2019
12-05-2019,GBP,0.7614,12-05-2019
12-06-2019,USD,1,12-06-2019
12-06-2019,CAD,1.3176,12-06-2019
12-06-2019,AUD,1.4593,12-06-2019
12-06-2019,EUR,0.9014,12-06-2019
12-06-2019,GBP,0.7612,12-06-2019
12-07-2019,USD,1,12-07-2019
12-07-2019,CAD,1.3176,12-07-2019
12-07-2019,AUD,1.4593,12-07-2019
12-07-2019,EUR,0.9014,12-07-2019
12-07-2019,GBP,0.7612,12-07-2019
12-08-2019,USD,1,12-08-2019
12-08-2019,CAD,1.3176,12-08-2019
12-08-2019,AUD,1.4593,12-08-2019
12-08-2019,EUR,0.9014,12-08-2019
12-08-2019,GBP,0.7612,12-08-2019
12-09-2019,USD,1,12-09-2019
12-09-2019,CAD,1.3251,12-09-2019
12-09-2019,AUD,1.4653,12-09-2019
12-09-2019,EUR,0.9029,12-09-2019
12-09-2019,GBP,0.7602,12-09-2019
12-10-2019,USD,1,12-10-2019
12-10-2019,CAD,1.324,12-10-2019
12-10-2019,AUD,1.4693,12-10-2019
12-10-2019,EUR,0.9028,12-10-2019
12-10-2019,GBP,0.759,12-10-2019
12-11-2019,USD,1,12-11-2019
12-11-2019,CAD,1.3238,12-11-2019
12-11-2019,AUD,1.4622,12-11-2019
12-11-2019,EUR,0.9029,12-11-2019
12-11-2019,GBP,0.7607,12-11-2019
12-12-2019,USD,1,12-12-2019
12-12-2019,CAD,1.3178,12-12-2019
12-12-2019,AUD,1.4515,12-12-2019
12-12-2019,EUR,0.8979,12-12-2019
12-12-2019,GBP,0.7593,12-12-2019
13-12-2019,USD,1,13-12-2019
13-12-2019,CAD,1.3166,13-12-2019
13-12-2019,AUD,1.4461,13-12-2019
13-12-2019,EUR,0.8949,13-12-2019
13-12-2019,GBP,0.7473,13-12-2019
14-12-2019,USD,1,14-12-2019
14-12-2019,CAD,1.3166,14-12-2019
14-12-2019,AUD,1.4461,14-12-2019
14-12-2019,EUR,0.8949,14-12-2019
14-12-2019,GBP,0.7473,14-12-2019
15-12-2019,USD,1,15-12-2019
15-12-2019,CAD,1.3166,15-12-2019
15-12-2019,AUD,1.4461,15-12-2019
15-12-2019,EUR,0.8949,15-12-2019
15-12-2019,GBP,0.7473,15-12-2019
16-12-2019,USD,1,16-12-2019
16-12-2019,CAD,1.3118,16-12-2019
16-12-2019,AUD,1.4514,16-12-2019
16-12-2019,EUR,0.8972,16-12-2019
16-12-2019,GBP,0.7484,16-12-2019
17-12-2019,USD,1,17-12-2019
17-12-2019,CAD,1.3161,17-12-2019
17-12-2019,AUD,1.4598,17-12-2019
17-12-2019,EUR,0.8959,17-12-2019
17-12-2019,GBP,0.7593,17-12-2019
18-12-2019,USD,1,18-12-2019
18-12-2019,CAD,1.3157,18-12-2019
18-12-2019,AUD,1.4599,18-12-2019
18-12-2019,EUR,0.8997,18-12-2019
18-12-2019,GBP,0.7652,18-12-2019
19-12-2019,USD,1,19-12-2019
19-12-2019,CAD,1.3122,19-12-2019
19-12-2019,AUD,1.4561,19-12-2019
19-12-2019,EUR,0.8995,19-12-2019
19-12-2019,GBP,0.7653,19-12-2019
20-12-2019,USD,1,20-12-2019
20-12-2019,CAD,1.3138,20-12-2019
20-12-2019,AUD,1.4498,20-12-2019
20-12-2019,EUR,0.9011,20-12-2019
20-12-2019,GBP,0.7672,20-12-2019
21-12-2019,USD,1,21-12-2019
21-12-2019,CAD,1.3138,21-12-2019
21-12-2019,AUD,1.4498,21-12-2019
21-12-2019,EUR,0.9011,21-12-2019
21-12-2019,GBP,0.7672,21-12-2019
22-12-2019,USD,1,22-12-2019
22-12-2019,CAD,1.3138,22-12-2019
22-12-2019,AUD,1.4498,22-12-2019
22-12-2019,EUR,0.9011,22-12-2019
22-12-2019,GBP,0.7672,22-12-2019
23-12-2019,USD,1,23-12-2019
23-12-2019,CAD,1.3162,23-12-2019
23-12-2019,AUD,1.4454,23-12-2019
23-12-2019,EUR,0.9029,23-12-2019
23-12-2019,GBP,0.7739,23-12-2019
24-12-2019,USD,1,24-12-2019
24-12-2019,CAD,1.3161,24-12-2019
24-12-2019,AUD,1.4458,24-12-2019
24-12-2019,EUR,0.9025,24-12-2019
24-12-2019,GBP,0.772,24-12-2019
25-12-2019,USD,1,25-12-2019
25-12-2019,CAD,1.3161,25-12-2019
25-12-2019,AUD,1.4458,25-12-2019
25-12-2019,EUR,0.9025,25-12-2019
25-12-2019,GBP,0.772,25-12-2019
26-12-2019,USD,1,26-12-2019
26-12-2019,CAD,1.3161,26-12-2019
26-12-2019,AUD,1.4458,26-12-2019
26-12-2019,EUR,0.9025,26-12-2019
26-12-2019,GBP,0.772,26-12-2019
27-12-2019,USD,1,27-12-2019
27-12-2019,CAD,1.3083,27-12-2019
27-12-2019,AUD,1.4342,27-12-2019
27-12-2019,EUR,0.8966,27-12-2019
27-12-2019,GBP,0.7633,27-12-2019
28-12-2019,USD,1,28-12-2019
28-12-2019,CAD,1.3083,28-12-2019
28-12-2019,AUD,1.4342,28-12-2019
28-12-2019,EUR,0.8966,28-12-2019
28-12-2019,GBP,0.7633,28-12-2019
29-12-2019,USD,1,29-12-2019
29-12-2019,CAD,1.3083,29-12-2019
29-12-2019,AUD,1.4342,29-12-2019
29-12-2019,EUR,0.8966,29-12-2019
29-12-2019,GBP,0.7633,29-12-2019
30-12-2019,USD,1,30-12-2019
30-12-2019,CAD,1.3067,30-12-2019
30-12-2019,AUD,1.4293,30-12-2019
30-12-2019,EUR,0.8937,30-12-2019
30-12-2019,GBP,0.7615,30-12-2019
31-12-2019,USD,1,31-12-2019
31-12-2019,CAD,1.2994,31-12-2019
31-12-2019,AUD,1.4238,31-12-2019
31-12-2019,EUR,0.8902,31-12-2019
31-12-2019,GBP,0.7573,31-12-2019
01-01-2020,USD,1,01-01-2020
01-01-2020,CAD,1.2994,01-01-2020
01-01-2020,AUD,1.4238,01-01-2020
01-01-2020,EUR,0.8902,01-01-2020
01-01-2020,GBP,0.7573,01-01-2020
01-02-2020,USD,1,01-02-2020
01-02-2020,CAD,1.2998,01-02-2020
01-02-2020,AUD,1.43,01-02-2020
01-02-2020,EUR,0.8934,01-02-2020
01-02-2020,GBP,0.7579,01-02-2020
01-03-2020,USD,1,01-03-2020
01-03-2020,CAD,1.2982,01-03-2020
01-03-2020,AUD,1.4381,01-03-2020
01-03-2020,EUR,0.8971,01-03-2020
01-03-2020,GBP,0.7636,01-03-2020
01-04-2020,USD,1,01-04-2020
01-04-2020,CAD,1.2982,01-04-2020
01-04-2020,AUD,1.4381,01-04-2020
01-04-2020,EUR,0.8971,01-04-2020
01-04-2020,GBP,0.7636,01-04-2020
01-05-2020,USD,1,01-05-2020
01-05-2020,CAD,1.2982,01-05-2020
01-05-2020,AUD,1.4381,01-05-2020
01-05-2020,EUR,0.8971,01-05-2020
01-05-2020,GBP,0.7636,01-05-2020
01-06-2020,USD,1,01-06-2020
01-06-2020,CAD,1.2976,01-06-2020
01-06-2020,AUD,1.44,01-06-2020
01-06-2020,EUR,0.8933,01-06-2020
01-06-2020,GBP,0.7613,01-06-2020
01-07-2020,USD,1,01-07-2020
01-07-2020,CAD,1.2997,01-07-2020
01-07-2020,AUD,1.4546,01-07-2020
01-07-2020,EUR,0.8951,01-07-2020
01-07-2020,GBP,0.7625,01-07-2020
01-08-2020,USD,1,01-08-2020
01-08-2020,CAD,1.3018,01-08-2020
01-08-2020,AUD,1.457,01-08-2020
01-08-2020,EUR,0.8997,01-08-2020
01-08-2020,GBP,0.7635,01-08-2020
01-09-2020,USD,1,01-09-2020
01-09-2020,CAD,1.3056,01-09-2020
01-09-2020,AUD,1.4575,01-09-2020
01-09-2020,EUR,0.9001,01-09-2020
01-09-2020,GBP,0.7676,01-09-2020
01-10-2020,USD,1,01-10-2020
01-10-2020,CAD,1.3072,01-10-2020
01-10-2020,AUD,1.4545,01-10-2020
01-10-2020,EUR,0.9016,01-10-2020
01-10-2020,GBP,0.7647,01-10-2020
01-11-2020,USD,1,01-11-2020
01-11-2020,CAD,1.3072,01-11-2020
01-11-2020,AUD,1.4545,01-11-2020
01-11-2020,EUR,0.9016,01-11-2020
01-11-2020,GBP,0.7647,01-11-2020
01-12-2020,USD,1,01-12-2020
01-12-2020,CAD,1.3072,01-12-2020
01-12-2020,AUD,1.4545,01-12-2020
01-12-2020,EUR,0.9016,01-12-2020
01-12-2020,GBP,0.7647,01-12-2020
13-01-2020,USD,1,13-01-2020
13-01-2020,CAD,1.3045,13-01-2020
13-01-2020,AUD,1.4486,13-01-2020
13-01-2020,EUR,0.8988,13-01-2020
13-01-2020,GBP,0.7708,13-01-2020
14-01-2020,USD,1,14-01-2020
14-01-2020,CAD,1.3071,14-01-2020
14-01-2020,AUD,1.4494,14-01-2020
14-01-2020,EUR,0.8997,14-01-2020
14-01-2020,GBP,0.7703,14-01-2020
15-01-2020,USD,1,15-01-2020
15-01-2020,CAD,1.3072,15-01-2020
15-01-2020,AUD,1.4529,15-01-2020
15-01-2020,EUR,0.8975,15-01-2020
15-01-2020,GBP,0.769,15-01-2020
16-01-2020,USD,1,16-01-2020
16-01-2020,CAD,1.3035,16-01-2020
16-01-2020,AUD,1.4428,16-01-2020
16-01-2020,EUR,0.8953,16-01-2020
16-01-2020,GBP,0.7652,16-01-2020
17-01-2020,USD,1,17-01-2020
17-01-2020,CAD,1.3052,17-01-2020
17-01-2020,AUD,1.4514,17-01-2020
17-01-2020,EUR,0.9003,17-01-2020
17-01-2020,GBP,0.7662,17-01-2020
18-01-2020,USD,1,18-01-2020
18-01-2020,CAD,1.3052,18-01-2020
18-01-2020,AUD,1.4514,18-01-2020
18-01-2020,EUR,0.9003,18-01-2020
18-01-2020,GBP,0.7662,18-01-2020
19-01-2020,USD,1,19-01-2020
19-01-2020,CAD,1.3052,19-01-2020
19-01-2020,AUD,1.4514,19-01-2020
19-01-2020,EUR,0.9003,19-01-2020
19-01-2020,GBP,0.7662,19-01-2020
20-01-2020,USD,1,20-01-2020
20-01-2020,CAD,1.3069,20-01-2020
20-01-2020,AUD,1.4573,20-01-2020
20-01-2020,EUR,0.9021,20-01-2020
20-01-2020,GBP,0.7693,20-01-2020
21-01-2020,USD,1,21-01-2020
21-01-2020,CAD,1.3056,21-01-2020
21-01-2020,AUD,1.4554,21-01-2020
21-01-2020,EUR,0.8997,21-01-2020
21-01-2020,GBP,0.765,21-01-2020
22-01-2020,USD,1,22-01-2020
22-01-2020,CAD,1.3046,22-01-2020
22-01-2020,AUD,1.4596,22-01-2020
22-01-2020,EUR,0.9019,22-01-2020
22-01-2020,GBP,0.7616,22-01-2020
23-01-2020,USD,1,23-01-2020
23-01-2020,CAD,1.3163,23-01-2020
23-01-2020,AUD,1.456,23-01-2020
23-01-2020,EUR,0.9016,23-01-2020
23-01-2020,GBP,0.7619,23-01-2020
24-01-2020,USD,1,24-01-2020
24-01-2020,CAD,1.3132,24-01-2020
24-01-2020,AUD,1.4614,24-01-2020
24-01-2020,EUR,0.9062,24-01-2020
24-01-2020,GBP,0.7641,24-01-2020
25-01-2020,USD,1,25-01-2020
25-01-2020,CAD,1.3132,25-01-2020
25-01-2020,AUD,1.4614,25-01-2020
25-01-2020,EUR,0.9062,25-01-2020
25-01-2020,GBP,0.7641,25-01-2020
26-01-2020,USD,1,26-01-2020
26-01-2020,CAD,1.3132,26-01-2020
26-01-2020,AUD,1.4614,26-01-2020
26-01-2020,EUR,0.9062,26-01-2020
26-01-2020,GBP,0.7641,26-01-2020
27-01-2020,USD,1,27-01-2020
27-01-2020,CAD,1.3187,27-01-2020
27-01-2020,AUD,1.4776,27-01-2020
27-01-2020,EUR,0.907,27-01-2020
27-01-2020,GBP,0.7652,27-01-2020
28-01-2020,USD,1,28-01-2020
28-01-2020,CAD,1.319,28-01-2020
28-01-2020,AUD,1.4802,28-01-2020
28-01-2020,EUR,0.9087,28-01-2020
28-01-2020,GBP,0.7688,28-01-2020
29-01-2020,USD,1,29-01-2020
29-01-2020,CAD,1.3177,29-01-2020
29-01-2020,AUD,1.4816,29-01-2020
29-01-2020,EUR,0.909,29-01-2020
29-01-2020,GBP,0.7688,29-01-2020
30-01-2020,USD,1,30-01-2020
30-01-2020,CAD,1.3217,30-01-2020
30-01-2020,AUD,1.4881,30-01-2020
30-01-2020,EUR,0.9067,30-01-2020
30-01-2020,GBP,0.7633,30-01-2020
31-01-2020,USD,1,31-01-2020
31-01-2020,CAD,1.3235,31-01-2020
31-01-2020,AUD,1.4924,31-01-2020
31-01-2020,EUR,0.9048,31-01-2020
31-01-2020,GBP,0.7616,31-01-2020
02-01-2020,USD,1,02-01-2020
02-01-2020,CAD,1.3235,02-01-2020
02-01-2020,AUD,1.4924,02-01-2020
02-01-2020,EUR,0.9048,02-01-2020
02-01-2020,GBP,0.7616,02-01-2020
02-02-2020,USD,1,02-02-2020
02-02-2020,CAD,1.3235,02-02-2020
02-02-2020,AUD,1.4924,02-02-2020
02-02-2020,EUR,0.9048,02-02-2020
02-02-2020,GBP,0.7616,02-02-2020
02-03-2020,USD,1,02-03-2020
02-03-2020,CAD,1.3236,02-03-2020
02-03-2020,AUD,1.493,02-03-2020
02-03-2020,EUR,0.9037,02-03-2020
02-03-2020,GBP,0.7661,02-03-2020
02-04-2020,USD,1,02-04-2020
02-04-2020,CAD,1.3279,02-04-2020
02-04-2020,AUD,1.488,02-04-2020
02-04-2020,EUR,0.9051,02-04-2020
